year,district_name,district_code,subject,avg_scaled_score,sgp,n_students,participation_rate
2019,Pioneer Charter School of Science II (District),35060000,ELA,518.3,63.4,          61,
2019,Pioneer Charter School of Science II (District),35060000,MATH,524.3,59.3,          61,
2019,Pioneer Valley,7500000,ELA,514.9,60.5,          51,
2019,Pioneer Valley,7500000,MATH,510.4,44.1,          51,
2019,Pioneer Valley Chinese Immersion Charter (District),4970000,ELA,527.5,63.6,          29,
2019,Pioneer Valley Chinese Immersion Charter (District),4970000,MATH,521.5,66.3,          29,
2019,Pioneer Valley Performing Arts Charter Public (District),4790000,ELA,519.7,62.1,          61,
2019,Pioneer Valley Performing Arts Charter Public (District),4790000,MATH,507.7,51.0,          61,
2019,Pittsfield,2360000,ELA,495.5,47.8,         409,
2019,Pittsfield,2360000,MATH,492.2,42.4,         404,
2019,Plymouth,2390000,ELA,508.0,59.9,         579,
2019,Plymouth,2390000,MATH,501.5,39.8,         574,
2019,Prospect Hill Academy Charter (District),4870000,ELA,503.0,41.3,          86,
2019,Prospect Hill Academy Charter (District),4870000,MATH,499.7,37.5,          86,
2019,Quabbin,7530000,ELA,507.8,47.0,         155,
2019,Quabbin,7530000,MATH,502.4,53.4,         153,
2019,Quaboag Regional,7780000,ELA,509.2,61.4,          96,
2019,Quaboag Regional,7780000,MATH,499.8,45.6,          97,
2019,Quincy,2430000,ELA,507.8,44.6,         669,
2019,Quincy,2430000,MATH,507.8,49.2,         670,
2019,Ralph C Mahar,7550000,ELA,498.3,32.4,         111,
2019,Ralph C Mahar,7550000,MATH,493.3,25.0,         108,
2019,Randolph,2440000,ELA,495.7,44.1,         150,
2019,Randolph,2440000,MATH,498.9,48.8,         146,
2019,Reading,2460000,ELA,511.3,46.8,         334,
2019,Reading,2460000,MATH,513.5,49.9,         332,
2019,Revere,2480000,ELA,499.1,41.8,         530,
2019,Revere,2480000,MATH,499.3,41.8,         528,
2019,Rising Tide Charter Public (District),4830000,ELA,514.0,57.7,          63,
2019,Rising Tide Charter Public (District),4830000,MATH,513.0,54.8,          63,
2019,Rockland,2510000,ELA,497.1,51.6,         133,
2019,Rockland,2510000,MATH,496.0,38.2,         130,
2019,Rockport,2520000,ELA,509.3,44.2,          71,
2019,Rockport,2520000,MATH,506.3,51.7,          71,
2019,Roxbury Preparatory Charter (District),4840000,ELA,491.5,25.3,         122,
2019,Roxbury Preparatory Charter (District),4840000,MATH,494.6,22.4,         119,
2019,Salem,2580000,ELA,498.2,50.1,         251,
2019,Salem,2580000,MATH,496.1,42.3,         252,
2019,Salem Academy Charter (District),4850000,ELA,509.7,57.7,          63,
2019,Salem Academy Charter (District),4850000,MATH,503.6,41.3,          63,
2019,Sandwich,2610000,ELA,510.8,56.6,         154,
2019,Sandwich,2610000,MATH,503.8,40.8,         154,
2019,Saugus,2620000,ELA,499.0,40.8,         177,
2019,Saugus,2620000,MATH,495.6,35.2,         174,
2019,Scituate,2640000,ELA,513.1,54.4,         250,
2019,Scituate,2640000,MATH,510.4,61.6,         252,
2019,Seekonk,2650000,ELA,514.4,48.5,         151,
2019,Seekonk,2650000,MATH,507.5,37.7,         152,
2019,Sharon,2660000,ELA,521.1,61.5,         269,
2019,Sharon,2660000,MATH,524.8,63.5,         268,
2019,Shawsheen Valley Regional Vocational Technical,8710000,ELA,506.9,57.1,         320,
2019,Shawsheen Valley Regional Vocational Technical,8710000,MATH,502.7,52.4,         319,
2019,Shrewsbury,2710000,ELA,516.5,55.5,         452,
2019,Shrewsbury,2710000,MATH,518.5,63.4,         452,
2019,Silver Lake,7600000,ELA,509.4,38.7,         278,
2019,Silver Lake,7600000,MATH,511.1,42.6,         277,
2019,Sizer School: A North Central Charter Essential (District),4740000,ELA,501.4,45.8,          58,
2019,Sizer School: A North Central Charter Essential (District),4740000,MATH,491.6,44.8,          57,
2019,Somerset Berkley Regional School District,7630000,ELA,510.1,54.9,         251,
2019,Somerset Berkley Regional School District,7630000,MATH,511.2,48.8,         252,
2019,Somerville,2740000,ELA,504.0,49.0,         304,
2019,Somerville,2740000,MATH,499.6,39.2,         302,
2019,South Hadley,2780000,ELA,509.3,56.4,         143,
2019,South Hadley,2780000,MATH,504.0,62.0,         146,
2019,South Middlesex Regional Vocational Technical,8290000,ELA,494.4,54.5,         187,
2019,South Middlesex Regional Vocational Technical,8290000,MATH,489.1,36.8,         188,
2019,South Shore Charter Public (District),4880000,ELA,508.1,56.5,          71,
2019,South Shore Charter Public (District),4880000,MATH,503.5,54.1,          70,
2019,South Shore Regional Vocational Technical,8730000,ELA,504.9,65.5,         155,
2019,South Shore Regional Vocational Technical,8730000,MATH,501.1,56.9,         155,
2019,Southbridge,2770000,ELA,483.5,43.5,          99,
2019,Southbridge,2770000,MATH,477.3,30.7,          97,
2019,Southeastern Regional Vocational Technical,8720000,ELA,501.1,49.9,         369,
2019,Southeastern Regional Vocational Technical,8720000,MATH,498.9,56.0,         368,
2019,Southern Berkshire,7650000,ELA,516.5,66.5,          49,
2019,Southern Berkshire,7650000,MATH,503.8,46.2,          49,
2019,Southern Worcester County Regional Vocational School District,8760000,ELA,499.6,45.1,         281,
2019,Southern Worcester County Regional Vocational School District,8760000,MATH,498.5,49.8,         280,
2019,Southwick-Tolland-Granville Regional School District,7660000,ELA,498.5,42.2,         114,
2019,Southwick-Tolland-Granville Regional School District,7660000,MATH,504.6,48.0,         113,
2019,Spencer-E Brookfield,7670000,ELA,496.1,35.5,          66,
2019,Spencer-E Brookfield,7670000,MATH,494.2,38.6,          66,
2019,Springfield,2810000,ELA,489.7,37.5,"       1,553",
2019,Springfield,2810000,MATH,486.8,39.0,"       1,542",
2019,Springfield International Charter (District),4410000,ELA,505.4,56.6,         102,
2019,Springfield International Charter (District),4410000,MATH,505.0,59.1,         100,
2019,Stoneham,2840000,ELA,516.5,60.6,         184,
2019,Stoneham,2840000,MATH,507.0,36.3,         186,
2019,Stoughton,2850000,ELA,503.9,43.8,         267,
2019,Stoughton,2850000,MATH,501.8,45.9,         265,
2019,Sturgis Charter Public (District),4890000,ELA,521.0,60.2,         216,
2019,Sturgis Charter Public (District),4890000,MATH,517.6,58.6,         214,
2019,Sutton,2900000,ELA,514.7,60.6,          81,
2019,Sutton,2900000,MATH,513.1,61.1,          80,
2019,Swampscott,2910000,ELA,511.3,49.5,         184,
2019,Swampscott,2910000,MATH,511.8,46.2,         185,
2019,Swansea,2920000,ELA,507.5,57.4,         137,
2019,Swansea,2920000,MATH,506.0,51.6,         136,
2019,TEC Connections Academy Commonwealth Virtual School District,39020000,ELA,503.0,43.4,         203,
2019,TEC Connections Academy Commonwealth Virtual School District,39020000,MATH,495.5,37.4,         203,
2019,Tantasqua,7700000,ELA,508.6,51.8,         311,
2019,Tantasqua,7700000,MATH,511.9,44.6,         306,
2019,Taunton,2930000,ELA,495.2,44.1,         510,
2019,Taunton,2930000,MATH,496.1,48.3,         507,
2019,Tewksbury,2950000,ELA,509.7,36.4,         216,
2019,Tewksbury,2950000,MATH,509.0,37.6,         215,
2019,Tri-County Regional Vocational Technical,8780000,ELA,504.3,51.2,         238,
2019,Tri-County Regional Vocational Technical,8780000,MATH,501.5,48.8,         238,
2019,Triton,7730000,ELA,508.4,53.4,         155,
2019,Triton,7730000,MATH,506.9,60.4,         153,
2019,Tyngsborough,3010000,ELA,508.7,54.5,         110,
2019,Tyngsborough,3010000,MATH,511.8,59.7,         109,
2019,Upper Cape Cod Regional Vocational Technical,8790000,ELA,501.5,52.0,         182,
2019,Upper Cape Cod Regional Vocational Technical,8790000,MATH,502.7,54.7,         179,
2019,Uxbridge,3040000,ELA,505.1,42.7,         111,
2019,Uxbridge,3040000,MATH,504.0,48.9,         113,
2019,Wachusett,7750000,ELA,516.6,53.1,         534,
2019,Wachusett,7750000,MATH,515.1,57.2,         533,
2019,Wakefield,3050000,ELA,512.9,62.5,         258,
2019,Wakefield,3050000,MATH,510.5,56.1,         255,
2019,Walpole,3070000,ELA,509.9,46.1,         279,
2019,Walpole,3070000,MATH,506.4,40.2,         278,
2019,Waltham,3080000,ELA,497.0,33.2,         388,
2019,Waltham,3080000,MATH,498.1,42.1,         379,
2019,Ware,3090000,ELA,506.5,63.1,          61,
2019,Ware,3090000,MATH,507.2,62.9,          64,
2019,Wareham,3100000,ELA,495.9,46.2,         106,
2019,Wareham,3100000,MATH,492.7,44.6,         105,
2019,Watertown,3140000,ELA,506.0,42.9,         181,
2019,Watertown,3140000,MATH,510.0,70.0,         181,
2019,Wayland,3150000,ELA,519.1,47.2,         236,
2019,Wayland,3150000,MATH,521.2,43.4,         236,
2019,Webster,3160000,ELA,489.7,41.7,         111,
2019,Webster,3160000,MATH,488.2,47.0,         105,
2019,Wellesley,3170000,ELA,516.7,48.4,         401,
2019,Wellesley,3170000,MATH,523.8,65.1,         399,
2019,West Boylston,3220000,ELA,516.2,53.1,          66,
2019,West Boylston,3220000,MATH,505.4,53.7,          66,
2019,West Bridgewater,3230000,ELA,510.2,52.6,         100,
2019,West Bridgewater,3230000,MATH,506.3,50.0,         100,
2019,West Springfield,3320000,ELA,499.5,48.9,         298,
2019,West Springfield,3320000,MATH,500.6,50.7,         299,
2019,Westborough,3210000,ELA,520.4,57.1,         316,
2019,Westborough,3210000,MATH,520.1,51.5,         315,
2019,Westfield,3250000,ELA,503.8,49.2,         424,
2019,Westfield,3250000,MATH,499.4,42.4,         416,
2019,Westford,3260000,ELA,521.0,61.5,         451,
2019,Westford,3260000,MATH,523.2,61.2,         451,
2019,Weston,3300000,ELA,522.9,63.2,         171,
2019,Weston,3300000,MATH,519.5,55.2,         169,
2019,Westport,3310000,ELA,509.6,48.2,          84,
2019,Westport,3310000,MATH,500.1,35.6,          84,
2019,Westwood,3350000,ELA,519.5,53.8,         252,
2019,Westwood,3350000,MATH,522.2,64.5,         251,
2019,Weymouth,3360000,ELA,505.7,47.7,         429,
2019,Weymouth,3360000,MATH,500.0,46.3,         422,
2019,Whitman-Hanson,7800000,ELA,509.2,60.0,         295,
2019,Whitman-Hanson,7800000,MATH,503.6,44.7,         293,
2019,Whittier Regional Vocational Technical,8850000,ELA,498.0,42.8,         277,
2019,Whittier Regional Vocational Technical,8850000,MATH,500.2,49.5,         278,
2019,Wilmington,3420000,ELA,515.5,50.0,         199,
2019,Wilmington,3420000,MATH,510.5,47.5,         198,
2019,Winchendon,3430000,ELA,501.9,62.1,          72,
2019,Winchendon,3430000,MATH,495.4,53.4,          70,
2019,Winchester,3440000,ELA,519.7,48.3,         368,
2019,Winchester,3440000,MATH,522.7,56.4,         365,
2019,Winthrop,3460000,ELA,509.2,54.7,         155,
2019,Winthrop,3460000,MATH,504.5,48.7,         155,
2019,Woburn,3470000,ELA,508.2,56.1,         292,
2019,Woburn,3470000,MATH,502.4,43.8,         291,
2019,Worcester,3480000,ELA,495.4,42.9,"       1,679",
2019,Worcester,3480000,MATH,493.4,47.4,"       1,658",
2019,State,0,ELA,506.2,49.4,"      70,815",
2019,State,0,MATH,505.1,49.7,"      70,392",
2021,Abby Kelley Foster Charter Public (District),4450000,ELA,510.0,63.0,          95,99.0
2021,Abby Kelley Foster Charter Public (District),4450000,MATH,501.0,43.0,          95,99.0
2021,Abington,10000,ELA,509.0,57.0,         152,96.0
2021,Abington,10000,MATH,499.0,35.0,         151,96.0
2021,Academy Of the Pacific Rim Charter Public (District),4120000,ELA,502.0,36.0,          58,94.0
2021,Academy Of the Pacific Rim Charter Public (District),4120000,MATH,490.0,35.0,          56,90.0
2021,Acton-Boxborough,6000000,ELA,524.0,63.0,         466,97.0
2021,Acton-Boxborough,6000000,MATH,525.0,52.0,         466,97.0
2021,Advanced Math and Science Academy Charter (District),4300000,ELA,519.0,56.0,         125,82.0
2021,Advanced Math and Science Academy Charter (District),4300000,MATH,524.0,59.0,         126,83.0
2021,Agawam,50000,ELA,504.0,57.0,         263,96.0
2021,Agawam,50000,MATH,497.0,30.0,         262,96.0
2021,Amesbury,70000,ELA,509.0,59.0,         118,94.0
2021,Amesbury,70000,MATH,503.0,37.0,         118,94.0
2021,Amherst-Pelham,6050000,ELA,522.0,61.0,         112,57.0
2021,Amherst-Pelham,6050000,MATH,517.0,64.0,         120,61.0
2021,Andover,90000,ELA,518.0,59.0,         429,97.0
2021,Andover,90000,MATH,514.0,49.0,         429,97.0
2021,Argosy Collegiate Charter School (District),35090000,ELA,497.0,61.0,          73,92.0
2021,Argosy Collegiate Charter School (District),35090000,MATH,490.0,48.0,          74,94.0
2021,Arlington,100000,ELA,519.0,51.0,         346,95.0
2021,Arlington,100000,MATH,517.0,45.0,         345,95.0
2021,Ashburnham-Westminster,6100000,ELA,509.0,43.0,         161,98.0
2021,Ashburnham-Westminster,6100000,MATH,502.0,32.0,         162,99.0
2021,Ashland,140000,ELA,523.0,59.0,         170,97.0
2021,Ashland,140000,MATH,518.0,43.0,         169,97.0
2021,Assabet Valley Regional Vocational Technical,8010000,ELA,503.0,57.0,         284,99.0
2021,Assabet Valley Regional Vocational Technical,8010000,MATH,496.0,38.0,         285,99.0
2021,Athol-Royalston,6150000,ELA,496.0,63.0,          77,93.0
2021,Athol-Royalston,6150000,MATH,484.0,26.0,          77,93.0
2021,Atlantis Charter (District),4910000,ELA,490.0,39.0,          76,90.0
2021,Atlantis Charter (District),4910000,MATH,481.0,20.0,          72,86.0
2021,Attleboro,160000,ELA,503.0,49.0,         419,95.0
2021,Attleboro,160000,MATH,495.0,34.0,         413,94.0
2021,Auburn,170000,ELA,510.0,53.0,         191,97.0
2021,Auburn,170000,MATH,509.0,47.0,         190,96.0
2021,Avon,180000,ELA,511.0,68.0,          49,100.0
2021,Avon,180000,MATH,496.0,32.0,          49,100.0
2021,Ayer Shirley School District,6160000,ELA,512.0,66.0,          98,94.0
2021,Ayer Shirley School District,6160000,MATH,499.0,35.0,          99,95.0
2021,Barnstable,200000,ELA,504.0,52.0,         304,96.0
2021,Barnstable,200000,MATH,494.0,34.0,         302,95.0
2021,Baystate Academy Charter Public School (District),35020000,ELA,489.0,47.0,          55,82.0
2021,Baystate Academy Charter Public School (District),35020000,MATH,482.0,26.0,          55,82.0
2021,Bedford,230000,ELA,523.0,61.0,         204,99.0
2021,Bedford,230000,MATH,517.0,50.0,         204,99.0
2021,Belchertown,240000,ELA,509.0,64.0,         178,96.0
2021,Belchertown,240000,MATH,500.0,42.0,         178,96.0
2021,Bellingham,250000,ELA,506.0,63.0,         127,96.0
2021,Bellingham,250000,MATH,499.0,40.0,         127,96.0
2021,Belmont,260000,ELA,523.0,59.0,         289,89.0
2021,Belmont,260000,MATH,521.0,40.0,         291,90.0
2021,Berkshire Arts and Technology Charter Public (District),4140000,ELA,509.0,43.0,          32,76.0
2021,Berkshire Arts and Technology Charter Public (District),4140000,MATH,503.0,25.0,          32,76.0
2021,Berkshire Hills,6180000,ELA,515.0,66.0,         105,88.0
2021,Berkshire Hills,6180000,MATH,503.0,49.0,         100,84.0
2021,Berlin-Boylston,6200000,ELA,523.0,76.0,          66,100.0
2021,Berlin-Boylston,6200000,MATH,514.0,59.0,          66,100.0
2021,Beverly,300000,ELA,506.0,51.0,         321,95.0
2021,Beverly,300000,MATH,493.0,26.0,         318,94.0
2021,Billerica,310000,ELA,510.0,54.0,         273,98.0
2021,Billerica,310000,MATH,505.0,40.0,         271,97.0
2021,Blackstone Valley Regional Vocational Technical,8050000,ELA,515.0,58.0,         305,98.0
2021,Blackstone Valley Regional Vocational Technical,8050000,MATH,506.0,38.0,         304,98.0
2021,Blackstone-Millville,6220000,ELA,504.0,57.0,         103,99.0
2021,Blackstone-Millville,6220000,MATH,494.0,28.0,         103,99.0
2021,Blue Hills Regional Vocational Technical,8060000,ELA,505.0,58.0,         224,98.0
2021,Blue Hills Regional Vocational Technical,8060000,MATH,494.0,31.0,         224,98.0
2021,Boston,350000,ELA,496.0,47.0,"       2,556",70.0
2021,Boston,350000,MATH,492.0,35.0,"       2,520",68.0
2021,Boston Collegiate Charter (District),4490000,ELA,504.0,45.0,          81,92.0
2021,Boston Collegiate Charter (District),4490000,MATH,500.0,22.0,          80,91.0
2021,Boston Day and Evening Academy Charter (District),4240000,ELA,494.0,,          23,56.0
2021,Boston Day and Evening Academy Charter (District),4240000,MATH,482.0,,          23,56.0
2021,Boston Green Academy Horace Mann Charter School (District),4110000,ELA,489.0,50.0,          60,80.0
2021,Boston Green Academy Horace Mann Charter School (District),4110000,MATH,480.0,38.0,          60,80.0
2021,Boston Preparatory Charter Public (District),4160000,ELA,496.0,40.0,          78,93.0
2021,Boston Preparatory Charter Public (District),4160000,MATH,491.0,31.0,          78,93.0
2021,Bourne,360000,ELA,512.0,53.0,          85,93.0
2021,Bourne,360000,MATH,497.0,29.0,          86,95.0
2021,Braintree,400000,ELA,511.0,46.0,         398,97.0
2021,Braintree,400000,MATH,508.0,48.0,         398,97.0
2021,Bridgewater-Raynham,6250000,ELA,510.0,51.0,         294,93.0
2021,Bridgewater-Raynham,6250000,MATH,505.0,31.0,         291,92.0
2021,Bristol County Agricultural,9100000,ELA,512.0,52.0,         112,97.0
2021,Bristol County Agricultural,9100000,MATH,504.0,38.0,         112,97.0
2021,Bristol-Plymouth Regional Vocational Technical,8100000,ELA,501.0,52.0,         339,97.0
2021,Bristol-Plymouth Regional Vocational Technical,8100000,MATH,494.0,35.0,         335,96.0
2021,Brockton,440000,ELA,490.0,45.0,         872,76.0
2021,Brockton,440000,MATH,483.0,29.0,         875,76.0
2021,Brooke Charter School (District),4280000,ELA,507.0,40.0,         111,98.0
2021,Brooke Charter School (District),4280000,MATH,504.0,20.0,         107,95.0
2021,Brookline,460000,ELA,519.0,45.0,         461,94.0
2021,Brookline,460000,MATH,518.0,37.0,         457,93.0
2021,Burlington,480000,ELA,510.0,58.0,         213,93.0
2021,Burlington,480000,MATH,503.0,32.0,         216,94.0
2021,Cambridge,490000,ELA,510.0,43.0,         402,85.0
2021,Cambridge,490000,MATH,506.0,34.0,         400,85.0
2021,Canton,500000,ELA,512.0,48.0,         207,96.0
2021,Canton,500000,MATH,505.0,38.0,         209,97.0
2021,Cape Cod Regional Vocational Technical,8150000,ELA,503.0,63.0,         164,98.0
